1108939	A2	1696729	1	0.09801547	NN
1108939	A2	3970569	2	0.09715009	NN
1108939	A2	7564444	3	0.09686746	NN
1108939	A2	5460121	4	0.096487425	NN
1108939	A2	2405827	5	0.09617126	NN
1108939	A2	4568144	6	0.095973626	NN
1108939	A2	3280282	7	0.095962115	NN
1108939	A2	1887084	8	0.09578156	NN
1108939	A2	8259035	9	0.095695436	NN
1108939	A2	5748123	10	0.09563959	NN
1108939	A2	5300406	11	0.09562137	NN
1108939	A2	449467	12	0.09558429	NN
1108939	A2	5722148	13	0.0955313	NN
1108939	A2	528263	14	0.09540512	NN
1108939	A2	528262	15	0.095362	NN
1108939	A2	4263823	16	0.09531464	NN
1108939	A2	8620089	17	0.09530257	NN
1108939	A2	7438768	18	0.095272124	NN
1108939	A2	4104109	19	0.09525447	NN
1108939	A2	5493204	20	0.09525125	NN
1108939	A2	6273537	21	0.095246084	NN
1108939	A2	8540801	22	0.09523362	NN
1108939	A2	6552456	23	0.09520393	NN
1108939	A2	4548986	24	0.0951843	NN
1108939	A2	4146549	25	0.09513627	NN
1108939	A2	536817	26	0.09501241	NN
1108939	A2	3398735	27	0.09495548	NN
1108939	A2	6679705	28	0.0949233	NN
1108939	A2	6388082	29	0.09492169	NN
1108939	A2	5353484	30	0.09487815	NN
1108939	A2	461779	31	0.094876856	NN
1108939	A2	6871640	32	0.09485574	NN
1108939	A2	4346292	33	0.09485199	NN
1108939	A2	8065642	34	0.09479137	NN
1108939	A2	1889169	35	0.09478468	NN
1108939	A2	2561987	36	0.094759904	NN
1108939	A2	1742847	37	0.09474042	NN
1108939	A2	233958	38	0.0946921	NN
1108939	A2	7136013	39	0.09465741	NN
1108939	A2	477179	40	0.09464505	NN
1108939	A2	4233626	41	0.09463188	NN
1108939	A2	3529234	42	0.0946212	NN
1108939	A2	226281	43	0.094600745	NN
1108939	A2	5182924	44	0.09458643	NN
1108939	A2	5744020	45	0.09457423	NN
1108939	A2	540895	46	0.094551	NN
1108939	A2	7431274	47	0.09452772	NN
1108939	A2	6485678	48	0.09450334	NN
1108939	A2	3058067	49	0.09448773	NN
1108939	A2	7431271	50	0.09448369	NN
1108939	A2	7654081	51	0.094468445	NN
1108939	A2	5010667	52	0.0944626	NN
1108939	A2	1690948	53	0.09445974	NN
1108939	A2	6822520	54	0.09443441	NN
1108939	A2	7381215	55	0.094432004	NN
1108939	A2	841371	56	0.09442544	NN
1108939	A2	7436939	57	0.094420426	NN
1108939	A2	738654	58	0.09440699	NN
1108939	A2	8749213	59	0.094385006	NN
1108939	A2	7112507	60	0.09437925	NN
1108939	A2	6735289	61	0.09437575	NN
1108939	A2	7304361	62	0.09436982	NN
1108939	A2	5907094	63	0.09436703	NN
1108939	A2	7724054	64	0.094364196	NN
1108939	A2	679553	65	0.09436305	NN
1108939	A2	4320195	66	0.09435595	NN
1108939	A2	8343919	67	0.09434524	NN
1108939	A2	8725053	68	0.09431779	NN
1108939	A2	110950	69	0.09431423	NN
1108939	A2	3549439	70	0.09429277	NN
1108939	A2	7381214	71	0.09427478	NN
1108939	A2	3381554	72	0.09426959	NN
1108939	A2	5907095	73	0.09426675	NN
1108939	A2	8347604	74	0.09426057	NN
1108939	A2	8077365	75	0.09425566	NN
1108939	A2	3004816	76	0.094236985	NN
1108939	A2	1460267	77	0.09423585	NN
1108939	A2	3093231	78	0.09423359	NN
1108939	A2	1445147	79	0.09423153	NN
1108939	A2	5099231	80	0.094218716	NN
1108939	A2	6170675	81	0.09421098	NN
1108939	A2	2470664	82	0.094200656	NN
1108939	A2	4056029	83	0.09420055	NN
1108939	A2	6170678	84	0.094197236	NN
1108939	A2	3529231	85	0.0941942	NN
1108939	A2	5094043	86	0.09419243	NN
1108939	A2	8532675	87	0.09419016	NN
1108939	A2	6715426	88	0.094176725	NN
1108939	A2	2931941	89	0.09417316	NN
1108939	A2	5560826	90	0.09416822	NN
1108939	A2	5277940	91	0.09416692	NN
1108939	A2	1240073	92	0.09416364	NN
1108939	A2	6170677	93	0.09416268	NN
1108939	A2	4917442	94	0.0941491	NN
1108939	A2	6166084	95	0.09414123	NN
1108939	A2	761467	96	0.09413628	NN
1108939	A2	5308169	97	0.09412827	NN
1108939	A2	4235084	98	0.09412788	NN
1108939	A2	1884355	99	0.0941242	NN
1108939	A2	1276644	100	0.09411755	NN
1112389	A2	4355895	1	0.097088434	NN
1112389	A2	8256133	2	0.09575338	NN
1112389	A2	1394177	3	0.09566508	NN
1112389	A2	3007358	4	0.09550551	NN
1112389	A2	3226484	5	0.09543002	NN
1112389	A2	8014861	6	0.09542204	NN
1112389	A2	3007360	7	0.09535888	NN
1112389	A2	8014866	8	0.09529273	NN
1112389	A2	7734344	9	0.09523596	NN
1112389	A2	4995389	10	0.09522847	NN
1112389	A2	915273	11	0.09521434	NN
1112389	A2	8339044	12	0.095196925	NN
1112389	A2	2120422	13	0.09517073	NN
1112389	A2	4284835	14	0.09514113	NN
1112389	A2	5640826	15	0.09503874	NN
1112389	A2	7936680	16	0.09499609	NN
1112389	A2	4284837	17	0.094939046	NN
1112389	A2	915268	18	0.09491858	NN
1112389	A2	1390157	19	0.094834454	NN
1112389	A2	6163992	20	0.094795555	NN
1112389	A2	5640825	21	0.094716586	NN
1112389	A2	3394197	22	0.0947129	NN
1112389	A2	3146290	23	0.09467619	NN
1112389	A2	3176361	24	0.09467391	NN
1112389	A2	2379344	25	0.0946575	NN
1112389	A2	33956	26	0.09459872	NN
1112389	A2	838657	27	0.09457259	NN
1112389	A2	1390162	28	0.094570264	NN
1112389	A2	1394176	29	0.09455688	NN
1112389	A2	4750356	30	0.09454132	NN
1112389	A2	6199117	31	0.09450166	NN
1112389	A2	2661644	32	0.09448026	NN
1112389	A2	2622739	33	0.094434194	NN
1112389	A2	7936679	34	0.09443396	NN
1112389	A2	4488515	35	0.09442273	NN
1112389	A2	4284833	36	0.09441137	NN
1112389	A2	8341440	37	0.094404146	NN
1112389	A2	392035	38	0.09438492	NN
1112389	A2	7909645	39	0.094383925	NN
1112389	A2	7273761	40	0.09438018	NN
1112389	A2	7900349	41	0.09437862	NN
1112389	A2	4355898	42	0.094350785	NN
1112389	A2	1015764	43	0.094344474	NN
